"(0.3816719949245453, 0.5350950956344604, -0.3238763213157654, 0.9999569058418274)","(0.3696534335613251, 0.525095522403717, -0.308967262506485, 0.99983811378479)","(0.3692687451839447, 0.5169731974601746, -0.30901017785072327, 0.9998457431793213)","(0.3690224587917328, 0.5095616579055786, -0.30904561281204224, 0.9998466968536377)","(0.370401531457901, 0.5435482263565063, -0.3022373914718628, 0.9997889995574951)","(0.3705011308193207, 0.5483729839324951, -0.30226364731788635, 0.99977046251297)","(0.3705212473869324, 0.5528177618980408, -0.30225011706352234, 0.9997568726539612)","(0.3719981610774994, 0.49214422702789307, -0.18490555882453918, 0.999783992767334)","(0.37386253476142883, 0.547176718711853, -0.1562340408563614, 0.999388575553894)","(0.391954630613327, 0.5168288946151733, -0.27597570419311523, 0.9999609589576721)","(0.39238062500953674, 0.5412132143974304, -0.2677208185195923, 0.9999307990074158)","(0.43862384557724, 0.41028353571891785, -0.10867246240377426, 0.9999671578407288)","(0.4419279098510742, 0.5957392454147339, -0.033993206918239594, 0.9998613595962524)","(0.523842453956604, 0.38710370659828186, -0.06198985502123833, 0.9883106350898743)","(0.518591582775116, 0.5988934636116028, -0.07251515984535217, 0.8848652839660645)","(0.5982828736305237, 0.4082137644290924, -0.15493881702423096, 0.9785623550415039)","(0.5503187775611877, 0.6243875026702881, -0.3231896162033081, 0.9203885197639465)","(0.6213709115982056, 0.40116554498672485, -0.18966864049434662, 0.9572708010673523)","(0.5591709613800049, 0.6345917582511902, -0.3734898865222931, 0.8948193788528442)","(0.6203850507736206, 0.41176706552505493, -0.22335419058799744, 0.9598245024681091)","(0.5523011684417725, 0.6324847340583801, -0.4074258804321289, 0.9010259509086609)","(0.6144242882728577, 0.4167003631591797, -0.16915827989578247, 0.9493719935417175)","(0.5493144989013672, 0.6251553893089294, -0.3437264561653137, 0.8846659064292908)","(0.6035531759262085, 0.4577997624874115, -0.0186589565128088, 0.999575138092041)","(0.6022969484329224, 0.5549606680870056, 0.01863880269229412, 0.9995060563087463)","(0.7221517562866211, 0.45556649565696716, -0.044826116412878036, 0.9951884150505066)","(0.7210931777954102, 0.5527498126029968, 0.013019719161093235, 0.9937214255332947)","(0.8248631954193115, 0.45276954770088196, 0.2181946337223053, 0.9936566948890686)","(0.8264847993850708, 0.5335128903388977, 0.2418724000453949, 0.9935013055801392)","(0.8344919085502625, 0.4604371190071106, 0.234868586063385, 0.908523440361023)","(0.8394805192947388, 0.5199662446975708, 0.2557155191898346, 0.9097461104393005)","(0.8617625832557678, 0.4441291391849518, 0.08318864554166794, 0.9898747205734253)","(0.8667131662368774, 0.5581739544868469, 0.10667575895786285, 0.9901180863380432)"
"(0.3805377185344696, 0.5329631567001343, -0.3513646125793457, 0.9999600648880005)","(0.36879944801330566, 0.5223304629325867, -0.3366422951221466, 0.9998509883880615)","(0.3685276210308075, 0.5144839882850647, -0.33667290210723877, 0.9998577237129211)","(0.36839762330055237, 0.5070768594741821, -0.33669939637184143, 0.9998584985733032)","(0.36929163336753845, 0.5420076847076416, -0.3316219747066498, 0.9998052716255188)","(0.3693826198577881, 0.5472477078437805, -0.3316611647605896, 0.999788224697113)","(0.36931633949279785, 0.551974892616272, -0.3316575586795807, 0.9997755289077759)","(0.3715694546699524, 0.4911319613456726, -0.2122987061738968, 0.9998020529747009)","(0.3729128837585449, 0.5472851395606995, -0.19085729122161865, 0.9994360208511353)","(0.3913377821445465, 0.5151460766792297, -0.3025699555873871, 0.9999638795852661)","(0.3916572332382202, 0.5404102206230164, -0.296591579914093, 0.9999357461929321)","(0.43874025344848633, 0.4107693135738373, -0.12344468384981155, 0.9999662041664124)","(0.4420028030872345, 0.5968654751777649, -0.07467914372682571, 0.9998558759689331)","(0.5243104100227356, 0.38709089159965515, -0.06460531055927277, 0.9881253838539124)","(0.5188918709754944, 0.5996819138526917, -0.12012060731649399, 0.8826566934585571)","(0.5984656810760498, 0.4078367352485657, -0.15280382335186005, 0.9776069521903992)","(0.5425142645835876, 0.6247779726982117, -0.3787955045700073, 0.9219273328781128)","(0.6214433908462524, 0.40060409903526306, -0.1831582635641098, 0.955592155456543)","(0.5477610230445862, 0.6345258355140686, -0.4294791519641876, 0.8978714346885681)","(0.6204302310943604, 0.4111133813858032, -0.21811532974243164, 0.9581947326660156)","(0.5391270518302917, 0.6331501603126526, -0.45924004912376404, 0.9038680195808411)","(0.6144781708717346, 0.41598114371299744, -0.16686218976974487, 0.9477476477622986)","(0.5372719764709473, 0.6267796754837036, -0.3975219130516052, 0.8873239159584045)","(0.6035246253013611, 0.4582192301750183, -0.0173102468252182, 0.999586820602417)","(0.6023254990577698, 0.5561413168907166, 0.01723594032227993, 0.9995115399360657)","(0.7222267389297485, 0.45571184158325195, -0.036473244428634644, 0.9954096078872681)","(0.7211024165153503, 0.5534393787384033, 0.01655782014131546, 0.9939554929733276)","(0.8248618841171265, 0.4530397951602936, 0.22704003751277924, 0.9939137101173401)","(0.8259589076042175, 0.5335132479667664, 0.24362395703792572, 0.9937875866889954)","(0.8344846963882446, 0.4609038531780243, 0.24339763820171356, 0.9119889736175537)","(0.8388264179229736, 0.5199514031410217, 0.25761353969573975, 0.913082480430603)","(0.861774206161499, 0.4441404640674591, 0.09345545619726181, 0.9902538061141968)","(0.8666481375694275, 0.5581130385398865, 0.10972228646278381, 0.9904991388320923)"
"(0.3797675371170044, 0.5317171216011047, -0.34678253531455994, 0.9999624490737915)","(0.36824876070022583, 0.5206907987594604, -0.3325261175632477, 0.9998615980148315)","(0.36805087327957153, 0.5129983425140381, -0.33255648612976074, 0.9998676180839539)","(0.36799323558807373, 0.5054833292961121, -0.33258336782455444, 0.9998682737350464)","(0.3685453534126282, 0.5410382151603699, -0.32737037539482117, 0.9998182058334351)","(0.36861881613731384, 0.5465250015258789, -0.32740500569343567, 0.9998022317886353)","(0.36848124861717224, 0.5514242649078369, -0.32739880681037903, 0.9997897744178772)","(0.37126582860946655, 0.49034979939460754, -0.2106454223394394, 0.9998177886009216)","(0.372203528881073, 0.5474092960357666, -0.18818090856075287, 0.9994723200798035)","(0.39086467027664185, 0.5141517519950867, -0.2986617088317871, 0.9999662041664124)","(0.3910793662071228, 0.539935827255249, -0.2924997806549072, 0.9999393820762634)","(0.43880096077919006, 0.41139543056488037, -0.12378666549921036, 0.9999654293060303)","(0.44194602966308594, 0.5977020263671875, -0.07302910089492798, 0.999843180179596)","(0.5244267582893372, 0.3874437212944031, -0.06562550365924835, 0.9880005717277527)","(0.5188931822776794, 0.6016066074371338, -0.12671583890914917, 0.8761287927627563)","(0.5984982848167419, 0.407416433095932, -0.14649847149848938, 0.9768239855766296)","(0.5339643359184265, 0.6248864531517029, -0.39649486541748047, 0.9211081862449646)","(0.6214461922645569, 0.39987677335739136, -0.17433664202690125, 0.954125702381134)","(0.537354588508606, 0.6339793801307678, -0.44760316610336304, 0.8984129428863525)","(0.6204320788383484, 0.41069021821022034, -0.20915286242961884, 0.9567475914955139)","(0.5295273065567017, 0.6332924365997314, -0.4747978150844574, 0.9042261838912964)","(0.6144891977310181, 0.41566702723503113, -0.16004696488380432, 0.9462848901748657)","(0.5273684859275818, 0.627726137638092, -0.41465744376182556, 0.8870692849159241)","(0.6034601330757141, 0.4589000642299652, -0.01636408269405365, 0.9995954036712646)","(0.6023187041282654, 0.5572035908699036, 0.01627238839864731, 0.9995118379592896)","(0.7220540642738342, 0.4564720094203949, -0.03123443014919758, 0.9955887794494629)","(0.7207337021827698, 0.553681492805481, 0.017391029745340347, 0.994135320186615)","(0.8248313665390015, 0.4532669484615326, 0.2222234010696411, 0.9941285252571106)","(0.8258177638053894, 0.5334979891777039, 0.23881684243679047, 0.9940192699432373)","(0.8344477415084839, 0.46116897463798523, 0.2374914139509201, 0.91486656665802)","(0.8386568427085876, 0.5199501514434814, 0.2521224319934845, 0.9158679842948914)","(0.8617784380912781, 0.44400566816329956, 0.08728385716676712, 0.9905595183372498)","(0.8666509985923767, 0.5580578446388245, 0.10482664406299591, 0.9908027648925781)"
"(0.3788984417915344, 0.5300406813621521, -0.34104934334754944, 0.9999646544456482)","(0.3676412105560303, 0.5188334584236145, -0.3264942467212677, 0.9998713135719299)","(0.36750924587249756, 0.5114457011222839, -0.326518714427948, 0.9998767971992493)","(0.36747947335243225, 0.503705620765686, -0.32654160261154175, 0.9998772144317627)","(0.3678194284439087, 0.5398139357566833, -0.3218023478984833, 0.9998303055763245)","(0.3679577708244324, 0.5455647706985474, -0.32183873653411865, 0.9998154640197754)","(0.3677980899810791, 0.5506465435028076, -0.32183343172073364, 0.9998033046722412)","(0.3708297908306122, 0.48968780040740967, -0.2079216092824936, 0.9998320937156677)","(0.37166067957878113, 0.5474985837936401, -0.1828201860189438, 0.9995079636573792)","(0.39030250906944275, 0.5128071904182434, -0.2925565540790558, 0.9999683499336243)","(0.3904290795326233, 0.5390625596046448, -0.2868078052997589, 0.9999428987503052)","(0.4388486444950104, 0.412257581949234, -0.11152048408985138, 0.999965250492096)","(0.4415453374385834, 0.598313570022583, -0.0715380534529686, 0.9998344779014587)","(0.5243344902992249, 0.3877156674861908, -0.05223824828863144, 0.9878465533256531)","(0.5177986025810242, 0.6090781092643738, -0.13826800882816315, 0.8741136789321899)","(0.5984504222869873, 0.40720897912979126, -0.1333051174879074, 0.976169764995575)","(0.5261209607124329, 0.6220439672470093, -0.4142388105392456, 0.9206903576850891)","(0.6213492155075073, 0.39962872862815857, -0.16138425469398499, 0.9528077244758606)","(0.5302774310112, 0.6271723508834839, -0.4678179621696472, 0.8986524343490601)","(0.6203516125679016, 0.41043955087661743, -0.19639864563941956, 0.9554483294487)","(0.5213419198989868, 0.627054750919342, -0.4925420582294464, 0.9042183756828308)","(0.6144483089447021, 0.41544443368911743, -0.14705416560173035, 0.9448366761207581)","(0.518886148929596, 0.6224464774131775, -0.4313852787017822, 0.8863653540611267)","(0.602799654006958, 0.4590790867805481, -0.012861017137765884, 0.9996047019958496)","(0.6018973588943481, 0.5575764775276184, 0.01276079099625349, 0.9995152354240417)","(0.7217907309532166, 0.4567483365535736, -0.027280360460281372, 0.9957429766654968)","(0.7205344438552856, 0.55369633436203, 0.01603514328598976, 0.9942277073860168)","(0.8248351812362671, 0.45356571674346924, 0.22334694862365723, 0.9943084120750427)","(0.82586669921875, 0.5335503816604614, 0.23503689467906952, 0.9941766858100891)","(0.8345038890838623, 0.4614775478839874, 0.2382025569677353, 0.9168668985366821)","(0.8386629223823547, 0.5199756026268005, 0.24800142645835876, 0.9174449443817139)","(0.8618112206459045, 0.44409969449043274, 0.0843154713511467, 0.9907987713813782)","(0.8666488528251648, 0.5580271482467651, 0.10354460030794144, 0.9910066723823547)"
"(0.3783654570579529, 0.5284885764122009, -0.31841063499450684, 0.999966561794281)","(0.3671521246433258, 0.5174294710159302, -0.3014453947544098, 0.9998798966407776)","(0.36704736948013306, 0.5103017091751099, -0.3014679253101349, 0.9998849034309387)","(0.3670124411582947, 0.502413272857666, -0.3014824688434601, 0.9998850226402283)","(0.36730071902275085, 0.5386527180671692, -0.29887667298316956, 0.9998407959938049)","(0.3675069212913513, 0.5445213913917542, -0.2989112436771393, 0.999826967716217)","(0.36736389994621277, 0.5496852397918701, -0.29888927936553955, 0.9998151063919067)","(0.3703714609146118, 0.4892747104167938, -0.173930823802948, 0.9998446106910706)","(0.3712914288043976, 0.5475591421127319, -0.16184845566749573, 0.9995384812355042)","(0.38990163803100586, 0.511701226234436, -0.2679656744003296, 0.9999701380729675)","(0.39000722765922546, 0.5380436778068542, -0.26528269052505493, 0.999945878982544)","(0.4388998746871948, 0.41303613781929016, -0.08457532525062561, 0.999965488910675)","(0.4410493075847626, 0.5985022783279419, -0.05878834426403046, 0.999826967716217)","(0.5243300199508667, 0.3883250057697296, -0.032655954360961914, 0.9877516031265259)","(0.517746090888977, 0.6181524991989136, -0.12513290345668793, 0.8745967149734497)","(0.5984440445899963, 0.4072336256504059, -0.11878534406423569, 0.9761730432510376)","(0.5202179551124573, 0.622379720211029, -0.4042762517929077, 0.9227573275566101)","(0.6212918162345886, 0.39959144592285156, -0.14851537346839905, 0.9526654481887817)","(0.5228236317634583, 0.626788318157196, -0.4596513509750366, 0.9015814661979675)","(0.620271623134613, 0.41035810112953186, -0.18289217352867126, 0.9552517533302307)","(0.5121262669563293, 0.6266997456550598, -0.4834333658218384, 0.9068220853805542)","(0.6144176125526428, 0.4153909385204315, -0.13260413706302643, 0.9446331858634949)","(0.5103000402450562, 0.6223800778388977, -0.42117416858673096, 0.8887304067611694)","(0.6026697754859924, 0.4594574570655823, -0.009985760785639286, 0.999616801738739)","(0.6015517711639404, 0.5576581358909607, 0.009897160343825817, 0.9995228052139282)","(0.721743106842041, 0.45740219950675964, -0.02432975545525551, 0.9958718419075012)","(0.7204057574272156, 0.553717851638794, 0.010646764189004898, 0.9943047761917114)","(0.8248059749603271, 0.45382699370384216, 0.22236225008964539, 0.9944543838500977)","(0.8258457779884338, 0.5335533618927002, 0.23090480268001556, 0.9943082332611084)","(0.8344996571540833, 0.46192607283592224, 0.23695001006126404, 0.9187240600585938)","(0.8386458158493042, 0.5199775695800781, 0.2439197152853012, 0.9184368252754211)","(0.8619164228439331, 0.44402486085891724, 0.08267388492822647, 0.991005003452301)","(0.8667353391647339, 0.557863175868988, 0.09115345031023026, 0.9911656379699707)"
"(0.37835338711738586, 0.5275536179542542, -0.3261280059814453, 0.9999685287475586)","(0.36705857515335083, 0.516935408115387, -0.30848023295402527, 0.9998883008956909)","(0.3669273853302002, 0.5099637508392334, -0.3084935247898102, 0.9998927712440491)","(0.3668622672557831, 0.5021066069602966, -0.3085039258003235, 0.9998925924301147)","(0.3672941327095032, 0.5379552245140076, -0.30700013041496277, 0.9998515248298645)","(0.36753249168395996, 0.5437763333320618, -0.3070467710494995, 0.9998387694358826)","(0.36743178963661194, 0.5488420724868774, -0.30702584981918335, 0.9998275637626648)","(0.37010443210601807, 0.4891674816608429, -0.17978370189666748, 0.9998562335968018)","(0.3712731897830963, 0.5475606322288513, -0.16871792078018188, 0.9995704889297485)","(0.3897240459918976, 0.510929524898529, -0.2732253670692444, 0.9999718070030212)","(0.38991162180900574, 0.5372498035430908, -0.2722409963607788, 0.999949038028717)","(0.4388965964317322, 0.41336604952812195, -0.09021051973104477, 0.9999656081199646)","(0.44075319170951843, 0.5987290143966675, -0.06286568194627762, 0.999824583530426)","(0.5243268013000488, 0.3887409269809723, -0.03703942149877548, 0.9876536726951599)","(0.5177584290504456, 0.6264877915382385, -0.13907641172409058, 0.8792939186096191)","(0.5983659029006958, 0.4072345793247223, -0.1258467435836792, 0.9762291312217712)","(0.5183086395263672, 0.6239259243011475, -0.42110002040863037, 0.9266082048416138)","(0.6211456656455994, 0.3995644748210907, -0.15580733120441437, 0.9524751901626587)","(0.5197360515594482, 0.6263917088508606, -0.4768644869327545, 0.9061151146888733)","(0.6200811266899109, 0.41030022501945496, -0.19050024449825287, 0.9549967050552368)","(0.5080717206001282, 0.6267665028572083, -0.49815014004707336, 0.9109423160552979)","(0.6142992377281189, 0.41534680128097534, -0.1397613137960434, 0.9442840218544006)","(0.5067700147628784, 0.6227866411209106, -0.43666791915893555, 0.8928673267364502)","(0.6023795008659363, 0.46037018299102783, -0.007879480719566345, 0.999626874923706)","(0.6010603904724121, 0.5580305457115173, 0.00777993630617857, 0.9995313286781311)","(0.7217714786529541, 0.4581395983695984, -0.023432929068803787, 0.9959682822227478)","(0.7204214334487915, 0.5537652373313904, 0.00737345777451992, 0.9943681955337524)","(0.8248052597045898, 0.45414912700653076, 0.2275669276714325, 0.9945620894432068)","(0.8258662819862366, 0.5335777997970581, 0.23026053607463837, 0.9944181442260742)","(0.8345073461532593, 0.46252351999282837, 0.24275635182857513, 0.9207541346549988)","(0.8386637568473816, 0.5201883316040039, 0.24300654232501984, 0.9192147254943848)","(0.8621183633804321, 0.44390079379081726, 0.0878022164106369, 0.9911688566207886)","(0.8668471574783325, 0.5575571060180664, 0.08829976618289948, 0.9912946224212646)"
"(0.37820112705230713, 0.5260185599327087, -0.3055501878261566, 0.9999701380729675)","(0.36683389544487, 0.5158101916313171, -0.2879254221916199, 0.9998956322669983)","(0.36670148372650146, 0.5088657736778259, -0.2879463732242584, 0.9998997449874878)","(0.3665761947631836, 0.5008877515792847, -0.287962406873703, 0.9998992681503296)","(0.36714985966682434, 0.5369695425033569, -0.2855810523033142, 0.999860405921936)","(0.3674479126930237, 0.5428890585899353, -0.28562015295028687, 0.999848484992981)","(0.3674154579639435, 0.5479443669319153, -0.2855902910232544, 0.9998376369476318)","(0.3697846233844757, 0.48879894614219666, -0.15717512369155884, 0.9998669624328613)","(0.3712068796157837, 0.5475637316703796, -0.14593251049518585, 0.9995962381362915)","(0.389547199010849, 0.5096942782402039, -0.25383248925209045, 0.9999732375144958)","(0.38978156447410583, 0.5361483693122864, -0.2513619661331177, 0.9999514818191528)","(0.438895046710968, 0.4137793481349945, -0.0683160051703453, 0.9999662637710571)","(0.44011640548706055, 0.5987139344215393, -0.04175157845020294, 0.9998165369033813)","(0.5242494940757751, 0.3889729082584381, -0.023749543353915215, 0.9876112937927246)","(0.5175866484642029, 0.6299591064453125, -0.1265352964401245, 0.8824065923690796)","(0.5980537533760071, 0.40726882219314575, -0.1160283088684082, 0.9763854742050171)","(0.5122862458229065, 0.6284453868865967, -0.41859591007232666, 0.9296343326568604)","(0.6208206415176392, 0.3995572626590729, -0.14715801179409027, 0.9523964524269104)","(0.5111256837844849, 0.6281867623329163, -0.4766126871109009, 0.9095995426177979)","(0.6196651458740234, 0.4102860391139984, -0.1811668872833252, 0.9548467397689819)","(0.4994618892669678, 0.6294211745262146, -0.4971937835216522, 0.914076030254364)","(0.6139464974403381, 0.41538745164871216, -0.12991327047348022, 0.9440275430679321)","(0.4992665648460388, 0.6267044544219971, -0.43456733226776123, 0.8959752321243286)","(0.6017343401908875, 0.4610205590724945, -0.007365858647972345, 0.9996384382247925)","(0.5999706387519836, 0.5582614541053772, 0.007282075006514788, 0.9995390772819519)","(0.7217767834663391, 0.45851394534111023, -0.024121953174471855, 0.9960793852806091)","(0.7204262614250183, 0.5537953972816467, 0.0043253181502223015, 0.9943903684616089)","(0.8248190879821777, 0.4544799029827118, 0.2274947166442871, 0.9946857690811157)","(0.8259315490722656, 0.5335780382156372, 0.22983866930007935, 0.994504988193512)","(0.8346085548400879, 0.4627265930175781, 0.24261964857578278, 0.9220190644264221)","(0.838768482208252, 0.520203709602356, 0.24291367828845978, 0.9196134209632874)","(0.8621152639389038, 0.4441508948802948, 0.08557279407978058, 0.991327166557312)","(0.8669654130935669, 0.5574795007705688, 0.08337146788835526, 0.9913913011550903)"
"(0.37798020243644714, 0.5250857472419739, -0.2915019392967224, 0.999971330165863)","(0.36661744117736816, 0.5150273442268372, -0.2736384868621826, 0.9999014735221863)","(0.3665022850036621, 0.5080831050872803, -0.2736578583717346, 0.9999053478240967)","(0.36634719371795654, 0.5000787973403931, -0.2736700475215912, 0.9999045729637146)","(0.36697179079055786, 0.5362164378166199, -0.2710224688053131, 0.9998671412467957)","(0.36731964349746704, 0.5421926975250244, -0.2710533142089844, 0.9998560547828674)","(0.3673483729362488, 0.5472179055213928, -0.27102258801460266, 0.9998453855514526)","(0.3696105182170868, 0.4885767102241516, -0.14435897767543793, 0.999876081943512)","(0.37114861607551575, 0.5475623607635498, -0.13261742889881134, 0.9996161460876465)","(0.38938000798225403, 0.5089890360832214, -0.24110348522663116, 0.9999744296073914)","(0.38963809609413147, 0.5355274677276611, -0.23818880319595337, 0.9999533295631409)","(0.43894872069358826, 0.4145806133747101, -0.061063408851623535, 0.999967098236084)","(0.4399207830429077, 0.5988673567771912, -0.032953351736068726, 0.9998080134391785)","(0.5241662263870239, 0.3890753388404846, -0.018290268257260323, 0.9875265955924988)","(0.5170215964317322, 0.6288986802101135, -0.12220550328493118, 0.8849510550498962)","(0.5977908968925476, 0.4073072373867035, -0.1070404052734375, 0.9763760566711426)","(0.5103166699409485, 0.6284366846084595, -0.4121283292770386, 0.9322252869606018)","(0.6207125186920166, 0.3995729386806488, -0.13739487528800964, 0.9521828889846802)","(0.5101441144943237, 0.6281833648681641, -0.4699101448059082, 0.9126810431480408)","(0.6195610761642456, 0.4103032350540161, -0.17071112990379333, 0.9545499086380005)","(0.4976113438606262, 0.6294825077056885, -0.4906582236289978, 0.9168506860733032)","(0.6138715147972107, 0.41543829441070557, -0.12064887583255768, 0.9436599612236023)","(0.4971785247325897, 0.6268317103385925, -0.42827078700065613, 0.8988011479377747)","(0.6015439629554749, 0.4617885649204254, -0.00785256177186966, 0.9996533989906311)","(0.599865734577179, 0.5591320395469666, 0.007769309915602207, 0.9995481371879578)","(0.7216488122940063, 0.45866087079048157, -0.024844158440828323, 0.9962233901023865)","(0.72041916847229, 0.5539641976356506, 0.0047780536115169525, 0.9944537281990051)","(0.8251513838768005, 0.4542703628540039, 0.22724594175815582, 0.9948581457138062)","(0.8258479237556458, 0.5332887172698975, 0.23231686651706696, 0.9946113228797913)","(0.835293173789978, 0.4622669816017151, 0.24228514730930328, 0.9225468039512634)","(0.8384692668914795, 0.5191852450370789, 0.24593421816825867, 0.9202730059623718)","(0.8622120022773743, 0.4443565309047699, 0.08402224630117416, 0.9915516376495361)","(0.8669691681861877, 0.5574681162834167, 0.08745808899402618, 0.9915651679039001)"
"(0.377934992313385, 0.5239562392234802, -0.2957303822040558, 0.9999722838401794)","(0.3665074110031128, 0.5140473246574402, -0.27818846702575684, 0.9999062418937683)","(0.36639899015426636, 0.5069082975387573, -0.27820369601249695, 0.9999099373817444)","(0.36619970202445984, 0.4989350438117981, -0.27821221947669983, 0.9999087452888489)","(0.36690452694892883, 0.5353771448135376, -0.27582040429115295, 0.999872624874115)","(0.3672774136066437, 0.5414888858795166, -0.275852769613266, 0.9998624920845032)","(0.36734989285469055, 0.5464605093002319, -0.27582603693008423, 0.9998518824577332)","(0.3694937229156494, 0.48822304606437683, -0.14973650872707367, 0.9998837113380432)","(0.3711087107658386, 0.5475475788116455, -0.13905730843544006, 0.9996325969696045)","(0.3892954885959625, 0.5082158446311951, -0.24560478329658508, 0.9999751448631287)","(0.3895767331123352, 0.5348086953163147, -0.24290867149829865, 0.9999544620513916)","(0.43895307183265686, 0.4151919186115265, -0.06401674449443817, 0.9999672770500183)","(0.4398825466632843, 0.5989412665367126, -0.03837613761425018, 0.9997974634170532)","(0.524125874042511, 0.3891748785972595, -0.01925024762749672, 0.9874371290206909)","(0.51768559217453, 0.6270323991775513, -0.1362837255001068, 0.8897069692611694)","(0.5976802110671997, 0.4073174297809601, -0.10527155548334122, 0.9764621257781982)","(0.5054884552955627, 0.6254618763923645, -0.42436403036117554, 0.936202883720398)","(0.6205670833587646, 0.3995622992515564, -0.133435919880867, 0.9519909620285034)","(0.5010455250740051, 0.6232982873916626, -0.4813542664051056, 0.9172850847244263)","(0.6194544434547424, 0.4102283716201782, -0.16646115481853485, 0.9542362093925476)","(0.4876580834388733, 0.62723708152771, -0.49757400155067444, 0.9210432767868042)","(0.6138260960578918, 0.4153979420661926, -0.11854258924722672, 0.9433816075325012)","(0.4886833727359772, 0.625441312789917, -0.43821898102760315, 0.9032184481620789)","(0.601159393787384, 0.46271371841430664, -0.007604747079312801, 0.9996646642684937)","(0.5993796586990356, 0.5602548122406006, 0.007512145675718784, 0.9995549321174622)","(0.7215023636817932, 0.4592876732349396, -0.022281905636191368, 0.9963470101356506)","(0.7199931740760803, 0.5544472336769104, 0.004850816912949085, 0.9945619702339172)","(0.8251450657844543, 0.453877329826355, 0.23171104490756989, 0.9949997067451477)","(0.8258184194564819, 0.533223569393158, 0.2332504391670227, 0.9947322010993958)","(0.8352603316307068, 0.4619523584842682, 0.2469373196363449, 0.9233120083808899)","(0.8383814096450806, 0.5190732479095459, 0.24710088968276978, 0.9210708141326904)","(0.8621922731399536, 0.4443446099758148, 0.0885573998093605, 0.9917421340942383)","(0.8669841289520264, 0.5574542284011841, 0.09002308547496796, 0.9917508363723755)"
"(0.37781527638435364, 0.5221529603004456, -0.300394207239151, 0.9999725222587585)","(0.3662700653076172, 0.5126129388809204, -0.2832379639148712, 0.9999085664749146)","(0.3661605417728424, 0.505168080329895, -0.28325530886650085, 0.9999123215675354)","(0.36591464281082153, 0.49739590287208557, -0.28326237201690674, 0.9999102354049683)","(0.36670106649398804, 0.5341540575027466, -0.28044793009757996, 0.9998747110366821)","(0.3670887053012848, 0.540519118309021, -0.2804839313030243, 0.9998658299446106)","(0.3672451674938202, 0.5455694198608398, -0.28046491742134094, 0.9998552203178406)","(0.36931633949279785, 0.48782601952552795, -0.15612243115901947, 0.9998886585235596)","(0.370985746383667, 0.5475441217422485, -0.14339503645896912, 0.9996368885040283)","(0.3891897201538086, 0.5069218873977661, -0.2507981061935425, 0.9999750852584839)","(0.3895299732685089, 0.533793568611145, -0.2473749816417694, 0.9999539256095886)","(0.4389362335205078, 0.41554102301597595, -0.07183191925287247, 0.9999663829803467)","(0.439832478761673, 0.5990065336227417, -0.04058380797505379, 0.9997771382331848)","(0.5241243839263916, 0.38917863368988037, -0.02587854489684105, 0.9874741435050964)","(0.5236165523529053, 0.6239315867424011, -0.1471225619316101, 0.8959855437278748)","(0.5976802706718445, 0.40731391310691833, -0.11143197864294052, 0.9769915342330933)","(0.4962296485900879, 0.6257715821266174, -0.44192734360694885, 0.9412598609924316)","(0.6205639839172363, 0.3995504677295685, -0.14271852374076843, 0.9525648951530457)","(0.48526185750961304, 0.6234064698219299, -0.49920758605003357, 0.9234221577644348)","(0.6194479465484619, 0.4102034270763397, -0.17683076858520508, 0.9546278715133667)","(0.474089115858078, 0.6280305981636047, -0.5126144886016846, 0.9267808198928833)","(0.6138252019882202, 0.41538000106811523, -0.12598460912704468, 0.943964958190918)","(0.4764403998851776, 0.6266001462936401, -0.45461133122444153, 0.909714937210083)","(0.6011773347854614, 0.46280422806739807, -0.007690491154789925, 0.9996700882911682)","(0.5993884801864624, 0.5609321594238281, 0.007619429845362902, 0.9995560050010681)","(0.7216755151748657, 0.459853857755661, -0.02324502542614937, 0.9964443445205688)","(0.721037745475769, 0.5548180341720581, 0.009079103358089924, 0.994630753993988)","(0.8251307606697083, 0.45331862568855286, 0.24835477769374847, 0.9950306415557861)","(0.8258507251739502, 0.5332505106925964, 0.24889110028743744, 0.9947980046272278)","(0.8350337743759155, 0.4615662693977356, 0.2658548355102539, 0.9229530692100525)","(0.8383363485336304, 0.5190775394439697, 0.2644428014755249, 0.9216344356536865)","(0.8621926307678223, 0.44438230991363525, 0.10950981825590134, 0.9917854070663452)","(0.8671102523803711, 0.5574848055839539, 0.10886786878108978, 0.9918608665466309)"
